file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
FMNR_red_389_cutoff_7.5.inp.out,1364.003763275535,-0.2524,0.1236,9.9756,52.0,-1302.0904584651,-1162.326293886582,-4212.221913520293,-6091.1257734187,0.2421343729993168
FMNR_red_38_cutoff_7.5.inp.out,1342.9879881865988,-0.2324,0.118,29.9675,49.0,-1302.6933380301,-726.8500749999987,-3071.9799248500126,-5864.3873820591,0.2450299849006114
FMNR_red_390_cutoff_7.5.inp.out,1366.8255050323771,-0.2391,0.1547,9.4181,49.0,-1303.4458511463,-1250.1725103400236,-2736.9482081855413,-5865.8734213908,0.2376332327003183
FMNR_red_391_cutoff_7.5.inp.out,1369.0454217062363,-0.2505,0.1383,15.951,48.0,-1303.4855231821,-2465.6946343029063,-4032.6480921478583,-5790.4280455776,0.2411230159004844
FMNR_red_392_cutoff_7.5.inp.out,1361.285286975282,-0.2092,0.1759,14.4534,44.0,-1305.0976152372,-1972.4284992544435,-2884.591356488409,-5489.8624807046,0.2102742778997708
FMNR_red_393_cutoff_7.5.inp.out,1358.7594248628002,-0.2542,0.1248,11.1334,43.0,-1305.273087959,-2244.5376561147127,-2523.78814541216,-5414.5216163469,0.2430582534998393
FMNR_red_394_cutoff_7.5.inp.out,1358.2215554685274,-0.2498,0.129,19.2241,44.0,-1305.140033479,573.4046412069824,1538.6125499789568,-5489.832794208,0.2358388364000347
FMNR_red_395_cutoff_7.5.inp.out,1362.203427031052,-0.2638,0.1264,15.4875,46.0,-1304.6455223943,-453.7038995059827,-87.81101317167528,-5640.4637584957,0.2480299246999493
FMNR_red_396_cutoff_7.5.inp.out,1359.7538979707529,-0.2364,0.1435,19.0152,45.0,-1304.914940293,-235.4226218771425,-894.7963097027981,-5565.1993048373,0.2284757075995003
FMNR_red_397_cutoff_7.5.inp.out,1356.720728624835,-0.2404,0.1435,13.1741,47.0,-1304.3057845454,-1291.1509907968089,-1469.2682376306066,-5715.671662255,0.2325696107000112
FMNR_red_398_cutoff_7.5.inp.out,1369.238254084566,-0.2522,0.1236,9.3754,48.0,-1303.5625522615,-314.9722359432151,-1044.2525287008962,-5790.45776348,0.238069058599649
FMNR_red_399_cutoff_7.5.inp.out,1359.8924682021798,-0.2292,0.1435,6.9329,45.0,-1304.6473493284,-1833.591094786789,-3545.3394149862825,-5565.0037897877,0.2222237839005174
FMNR_red_39_cutoff_7.5.inp.out,1350.5952214780582,-0.2094,0.1778,32.6529,48.0,-1302.8900551341,-3014.388186211592,-5219.34605198697,-5789.0450316723,0.2128327333002744
FMNR_red_3_cutoff_7.5.inp.out,1352.369008638014,-0.2194,0.1744,9.8977,41.0,-1306.0734854719,-3016.2811937157812,-3078.7478383490643,-5264.2275270306,0.2208230303995151
FMNR_red_400_cutoff_7.5.inp.out,1364.4151340614876,-0.2576,0.1238,10.3187,44.0,-1305.069032521,-727.0466398535327,-2975.8018155677387,-5489.9056743269,0.247813425199638
FMNR_red_401_cutoff_7.5.inp.out,1358.184897252265,-0.2249,0.1597,10.4076,42.0,-1305.8561898789,-799.8583558135092,-1668.2678735290726,-5339.5401447312,0.2217437379003968
FMNR_red_402_cutoff_7.5.inp.out,1359.7840924072143,-0.2373,0.1502,7.1271,43.0,-1305.5482540621,-826.7851573640095,-1859.029293168848,-5414.8249550298,0.2240595567000127
FMNR_red_403_cutoff_7.5.inp.out,1356.7076419125628,-0.2389,0.1498,8.6338,46.0,-1304.572454455,-1206.4198653012324,-4283.870406449823,-5640.4467319727,0.2336684228002923
FMNR_red_404_cutoff_7.5.inp.out,1358.0621014904184,-0.2377,0.136,4.1468,47.0,-1304.0923130703,-4686.654593188171,-7934.648357072659,-5715.4490137165,0.2321472624998932
FMNR_red_405_cutoff_7.5.inp.out,1361.9069119767423,-0.2563,0.1336,6.3273,46.0,-1304.5753649889,-1195.2848422139575,-4398.780666114972,-5640.4273035099,0.2446984865000558
FMNR_red_406_cutoff_7.5.inp.out,1349.170723799533,-0.1998,0.1822,8.4496,45.0,-1305.3122637119,-2942.4436021444903,-5884.248067093297,-5565.5749615146,0.2020628384998417
FMNR_red_407_cutoff_7.5.inp.out,1359.4044257781,-0.2398,0.1477,15.0958,47.0,-1304.3168131871,-1864.3555381114736,-3107.1803628968128,-5715.651230695,0.2374633407998772
FMNR_red_408_cutoff_7.5.inp.out,1358.0900441535337,-0.247,0.1417,7.8896,47.0,-1304.1905363892,-1351.8270456486832,-1556.0988509914755,-5715.5253167311,0.2355775730002278
FMNR_red_409_cutoff_7.5.inp.out,1356.886572832087,-0.2506,0.1227,3.6669,49.0,-1303.6926580913,-76.45977425967986,756.7149979178967,-5866.0796155025,0.2367130983993775
FMNR_red_40_cutoff_7.5.inp.out,1321.283613131194,-0.2413,0.0953,25.8599,45.0,-1304.2203503056,-1493.5640616787484,-3662.323757338334,-5563.8907350655,0.2480645466002897
FMNR_red_410_cutoff_7.5.inp.out,1374.0376504689166,-0.2517,0.1386,13.2731,48.0,-1304.0215689711,636.7275139999982,-771.2871086999962,-5790.907931022,0.2393741093001153
FMNR_red_411_cutoff_7.5.inp.out,1365.7630104134969,-0.2322,0.1693,13.4853,49.0,-1303.2684477064,-2696.4007571877223,-2467.0854061193168,-5865.7400873474,0.230006554999818
FMNR_red_412_cutoff_7.5.inp.out,1361.750502791049,-0.2473,0.1298,8.9106,47.0,-1304.3351187554,-1029.9020991000016,-2277.1352830999767,-5715.7113536213,0.2378191426005287
FMNR_red_413_cutoff_7.5.inp.out,1356.9709427789044,-0.2517,0.1369,8.9347,46.0,-1304.3453410271,-879.7260539443721,-1496.4836971265947,-5640.1358356525,0.2445660497005519
FMNR_red_414_cutoff_7.5.inp.out,1365.7401250665907,-0.2256,0.1289,13.4656,48.0,-1304.087694573,-1000.0444936395376,-1016.899720032134,-5791.0335177803,0.2168656748999637
FMNR_red_415_cutoff_7.5.inp.out,1360.0458710312432,-0.2523,0.1357,24.4036,51.0,-1302.7071319945,-1334.0663646348237,-2735.517484644189,-6016.2097259335,0.2360220365999339
FMNR_red_416_cutoff_7.5.inp.out,1367.877235655728,-0.2228,0.1556,21.8491,48.0,-1304.168791974,-3034.452641999992,-6838.200437769999,-5791.1069127801,0.2177200757996615
FMNR_red_417_cutoff_7.5.inp.out,1358.9001046765056,-0.2403,0.1517,12.2255,50.0,-1303.1549123316,-1921.9496813317537,-4328.618351616036,-5941.1089174417,0.2287051269004223
FMNR_red_418_cutoff_7.5.inp.out,1365.1792790857885,-0.2291,0.1509,14.7802,50.0,-1302.9188364505,-1569.6946603698652,-4054.247817706991,-5940.8587778768,0.2209601121003288
FMNR_red_419_cutoff_7.5.inp.out,1371.431571498159,-0.242,0.163,8.0764,52.0,-1302.4467042813,-1021.6088357190048,-1762.6714836577255,-6091.5198644853,0.2355491682001229
FMNR_red_41_cutoff_7.5.inp.out,1338.2287349936887,-0.2154,0.1438,23.0203,44.0,-1304.4873758181,-436.7615311213138,-2647.340279469952,-5488.6520220289,0.2285030309994908
FMNR_red_420_cutoff_7.5.inp.out,1369.1818533814187,-0.2155,0.1397,7.0949,48.0,-1304.0503681526,-948.0312368337452,-1716.7135019661291,-5790.9407887339,0.2183400226995218
FMNR_red_421_cutoff_7.5.inp.out,1369.6849467174266,-0.2187,0.157,13.6226,46.0,-1303.987967143,138.85421599101295,-690.2704944362548,-5639.8760069222,0.2161225695999746
FMNR_red_422_cutoff_7.5.inp.out,1357.4733715237664,-0.238,0.1324,13.6638,48.0,-1303.792885236,-243.0822675825865,-40.80180898993489,-5790.7143188275,0.2330573161998472
FMNR_red_423_cutoff_7.5.inp.out,1360.9086649394667,-0.2117,0.1604,15.8444,50.0,-1302.7800246783,-1046.3201805747517,50.456929483385665,-5940.7417374652,0.2082825913994384
FMNR_red_424_cutoff_7.5.inp.out,1371.3816522832492,-0.2303,0.1623,22.8885,53.0,-1302.3685976726,368.44722143834974,1223.6906315608603,-6166.9303922208,0.2241659718001756
FMNR_red_425_cutoff_7.5.inp.out,1368.8626883442985,-0.2466,0.1313,22.2852,50.0,-1302.7167008407,-547.004509581546,-192.07914746083193,-5940.7160797134,0.2360123083999497
FMNR_red_426_cutoff_7.5.inp.out,1370.490823783926,-0.227,0.1556,26.2947,48.0,-1303.6771802901,-1340.7790348365636,-2358.288344023877,-5790.6143059237,0.2185062974995162
FMNR_red_427_cutoff_7.5.inp.out,1361.011504453067,-0.2252,0.1595,19.7296,46.0,-1304.3942078058,-475.7851644728375,-686.3547874498813,-5640.3019241236,0.2229779704002794
FMNR_red_428_cutoff_7.5.inp.out,1353.26986769888,-0.2273,0.1464,21.5762,48.0,-1303.8431240107,-1834.7836645599716,-1727.717735528534,-5790.770651942,0.2231710381001903
FMNR_red_429_cutoff_7.5.inp.out,1364.6480240915353,-0.2533,0.1314,18.8118,48.0,-1303.4206964189,-620.6967903025915,-600.1465521528519,-5790.3078398733,0.244804864300022
FMNR_red_42_cutoff_7.5.inp.out,1337.2659065393714,-0.2294,0.1368,32.7359,44.0,-1304.3271616936,-3229.553109684832,-6832.736222860242,-5488.4458591745,0.2315575080001508
FMNR_red_430_cutoff_7.5.inp.out,1360.4404676115305,-0.2517,0.1304,26.5601,47.0,-1304.4400393357,-606.0233279999994,-1116.885848199987,-5715.8138674704,0.2365516193995063
FMNR_red_431_cutoff_7.5.inp.out,1367.4537330210974,-0.234,0.1517,23.106,45.0,-1304.8220319712,-966.6032863999976,-253.1548977000029,-5565.1786502878,0.225584095499471
FMNR_red_432_cutoff_7.5.inp.out,1376.6930388688045,-0.22,0.1596,14.9715,48.0,-1303.3993544565,-660.1224448613973,698.6863176526696,-5790.2939566812,0.2180782171008104
FMNR_red_433_cutoff_7.5.inp.out,1358.8349962254947,-0.2451,0.1318,9.7183,46.0,-1304.2376104519,-751.5038726999941,-490.959081999996,-5640.1112215553,0.2414845876000981
FMNR_red_434_cutoff_7.5.inp.out,1359.1023148429358,-0.2515,0.1373,15.5264,49.0,-1303.3687683746,1131.054130103739,1772.4529794888597,-5865.7554793372,0.23902216030001
