file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
FMNO_red_63_cutoff_7.5.inp.out,1368.9077084768003,-0.1472,0.1314,35.4814,50.0,-1302.7717288302,-408.06503199999514,-1738.3872658999599,-5971.576871498,0.10950294949998352
FMNO_red_64_cutoff_7.5.inp.out,1360.8376497403399,-0.1218,0.1404,34.1168,51.0,-1302.2731752026,11.374967249394302,773.9699247916972,-6047.1255548258,0.09382445800019923
FMNO_red_65_cutoff_7.5.inp.out,1370.9679455343737,-0.1395,0.1467,36.2484,50.0,-1302.9426902632,-1015.9526220942356,-1080.8759141863607,-5971.7797261045,0.09823086879987386
FMNO_red_66_cutoff_7.5.inp.out,1360.8067429693544,-0.1498,0.1376,34.0729,51.0,-1302.6625496324,246.4356878048482,365.870133307108,-6047.4557736191,0.11146157199982554
FMNO_red_67_cutoff_7.5.inp.out,1359.5629722782248,-0.1291,0.1384,26.3063,51.0,-1302.5990950214,-755.1052208670349,-1894.6814334439327,-6047.3844180509,0.09648595320049935
FMNO_red_68_cutoff_7.5.inp.out,1360.4435432202204,-0.1616,0.1380,23.4995,49.0,-1303.1335286401,354.0903661429822,545.8275576441503,-5895.9032653726,0.11952505930003099
FMNO_red_69_cutoff_7.5.inp.out,1360.624686312334,-0.1301,0.1431,32.2083,50.0,-1302.9474343026,-441.4904429791223,-953.1009660981142,-5971.6893910753,0.09266486939941387
FMNO_red_6_cutoff_7.5.inp.out,1366.3109775058713,-0.1146,0.1440,17.6381,53.0,-1302.2300499776,-302.1006068927348,1656.7413274081532,-6199.154678043,0.08183542749975459
FMNO_red_70_cutoff_7.5.inp.out,1365.4573435715836,-0.1326,0.1380,17.3410,50.0,-1302.8542932901,970.278979468554,1548.827775164125,-5971.715784852,0.09614955780034506
FMNO_red_71_cutoff_7.5.inp.out,1364.3399038894916,-0.1661,0.1312,34.1913,46.0,-1304.4168016630,689.2001647975774,194.7959358410904,-5669.0900896067,0.1217481603998749
FMNO_red_72_cutoff_7.5.inp.out,1358.9983858228074,-0.1435,0.1305,36.5598,44.0,-1305.1630555038,1756.6725502408076,714.4392828085729,-5517.7250858878,0.1073216485001467
FMNO_red_73_cutoff_7.5.inp.out,1362.822127121674,-0.1547,0.1295,36.7422,46.0,-1304.2987399365,2084.6277804777856,1444.6811897016319,-5669.0017765662,0.12099276070057385
FMNO_red_74_cutoff_7.5.inp.out,1367.9403854865184,-0.1694,0.1064,36.9405,49.0,-1303.2045457946,2261.8396911580767,2562.354430995984,-5896.017245939,0.12951336409969372
FMNO_red_75_cutoff_7.5.inp.out,1368.7855438243569,-0.1397,0.1473,28.7419,49.0,-1303.3686804818,-399.89715530787066,-934.7018746674173,-5896.1492786088,0.10356576909998694
FMNO_red_76_cutoff_7.5.inp.out,1367.2912632655086,-0.1344,0.1493,19.5311,47.0,-1303.8800643036,719.1448940869052,2031.150276392425,-5744.6168504582,0.09417142860002059
FMNO_red_77_cutoff_7.5.inp.out,1356.4559686562798,-0.1263,0.1531,34.1079,49.0,-1303.5218693624,511.42168978032646,3660.861618442268,-5896.2232024851,0.08890930409961584
FMNO_red_78_cutoff_7.5.inp.out,1372.1675930200377,-0.1292,0.1376,24.7991,49.0,-1303.1547107547,2694.732949455088,6358.33769064993,-5895.9561881267,0.09432108140026685
FMNO_red_79_cutoff_7.5.inp.out,1369.4385396346393,-0.1298,0.1535,24.9055,48.0,-1303.6747148680,381.68069405448125,3477.922172702154,-5820.3967007434,0.0933150085993475
FMNO_red_7_cutoff_7.5.inp.out,1367.3146955227733,-0.1386,0.1357,30.8962,53.0,-1302.0727202036,1613.630100628474,896.8463245454185,-6199.0781754451,0.09908017289944837
FMNO_red_80_cutoff_7.5.inp.out,1364.927365412081,-0.1417,0.1371,28.8675,48.0,-1303.3378648702,1158.04270004155,1722.8239108221883,-5820.040914259,0.10248449519986025
FMNO_red_81_cutoff_7.5.inp.out,1363.2271341665082,-0.1156,0.1477,34.2367,51.0,-1302.6343131978,-2083.2409605097364,-3065.0489437898545,-6047.4575501847,0.08364366599926143
FMNO_red_82_cutoff_7.5.inp.out,1350.4371823653676,-0.1373,0.1583,22.8723,48.0,-1303.3865350248,91.62772404418341,1792.6808919510604,-5820.1290730537,0.0961896382004852
FMNO_red_83_cutoff_7.5.inp.out,1356.6091554628354,-0.1479,0.1426,21.8403,43.0,-1305.2799264865,699.8224753522504,906.8096273771265,-5441.775449077,0.11303857139955653
FMNO_red_84_cutoff_7.5.inp.out,1348.245355200938,-0.1366,0.1384,20.7448,48.0,-1303.8600098243,1195.328899669908,2542.1265878808967,-5820.5959260273,0.10276993490060704
FMNO_red_85_cutoff_7.5.inp.out,1358.5079962806844,-0.1375,0.1456,7.7349,46.0,-1303.9120873678,493.9437218854715,1335.6120508187842,-5668.587562579,0.10536185830005707
FMNO_red_86_cutoff_7.5.inp.out,1362.2050716200013,-0.1386,0.1302,12.8286,47.0,-1303.6791792859,766.281873595961,-105.70445835756715,-5744.3762316026,0.10548370839933341
FMNO_red_87_cutoff_7.5.inp.out,1365.867136962498,-0.1273,0.1602,5.8606,49.0,-1302.8446323476,-583.4952697071282,-1374.7156725631764,-5895.6156961346,0.08686264019979717
FMNO_red_88_cutoff_7.5.inp.out,1362.2520226042425,-0.1266,0.1603,11.0016,46.0,-1303.9905145363,-1240.7814931061152,-2590.061380204098,-5668.5435635553,0.08480958200016175
FMNO_red_89_cutoff_7.5.inp.out,1358.6438822949779,-0.1330,0.1513,8.7249,43.0,-1305.0769961837,-988.039827038832,-1724.4486691469451,-5441.6550256474,0.09154170599958888
FMNO_red_8_cutoff_7.5.inp.out,1371.0529069532513,-0.1127,0.1528,34.6583,53.0,-1302.0428865684,-1086.4323388111497,-356.30332377447394,-6198.9784371832,0.07690146130062203
FMNO_red_90_cutoff_7.5.inp.out,1366.5950851226407,-0.1338,0.1460,14.1153,43.0,-1305.0965099737,833.7075995123403,1160.8269192815442,-5441.6484431348,0.09207442430033552
